Genome_ID	contig_length
all_plasmid_contigs.fasta	20331
all_plasmid_contigs.fasta	10206
all_plasmid_contigs.fasta	9477
all_plasmid_contigs.fasta	52245
all_plasmid_contigs.fasta	27702
all_plasmid_contigs.fasta	20331
all_plasmid_contigs.fasta	29322
all_plasmid_contigs.fasta	21222
all_plasmid_contigs.fasta	17091
all_plasmid_contigs.fasta	23166
all_plasmid_contigs.fasta	59454
all_plasmid_contigs.fasta	6399
all_plasmid_contigs.fasta	27378
all_plasmid_contigs.fasta	55404
all_plasmid_contigs.fasta	27621
all_plasmid_contigs.fasta	31590
all_plasmid_contigs.fasta	26568
all_plasmid_contigs.fasta	24138
all_plasmid_contigs.fasta	51435
all_plasmid_contigs.fasta	22032
all_plasmid_contigs.fasta	21546
all_plasmid_contigs.fasta	60912
all_plasmid_contigs.fasta	27540
all_plasmid_contigs.fasta	55566
all_plasmid_contigs.fasta	28107
all_plasmid_contigs.fasta	31509
all_plasmid_contigs.fasta	26649
all_plasmid_contigs.fasta	24543
all_plasmid_contigs.fasta	51597
all_plasmid_contigs.fasta	21708
all_plasmid_contigs.fasta	61074
all_plasmid_contigs.fasta	27540
all_plasmid_contigs.fasta	55485
all_plasmid_contigs.fasta	21384
all_plasmid_contigs.fasta	27783
all_plasmid_contigs.fasta	31509
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	24462
all_plasmid_contigs.fasta	50787
all_plasmid_contigs.fasta	28350
all_plasmid_contigs.fasta	10125
all_plasmid_contigs.fasta	21627
all_plasmid_contigs.fasta	61074
all_plasmid_contigs.fasta	21627
all_plasmid_contigs.fasta	27702
all_plasmid_contigs.fasta	27459
all_plasmid_contigs.fasta	20655
all_plasmid_contigs.fasta	30375
all_plasmid_contigs.fasta	21303
all_plasmid_contigs.fasta	17982
all_plasmid_contigs.fasta	22275
all_plasmid_contigs.fasta	14094
all_plasmid_contigs.fasta	19197
all_plasmid_contigs.fasta	21870
all_plasmid_contigs.fasta	7371
all_plasmid_contigs.fasta	7371
all_plasmid_contigs.fasta	9963
all_plasmid_contigs.fasta	31023
all_plasmid_contigs.fasta	32886
all_plasmid_contigs.fasta	23247
all_plasmid_contigs.fasta	59292
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	31347
all_plasmid_contigs.fasta	31185
all_plasmid_contigs.fasta	29970
all_plasmid_contigs.fasta	28917
all_plasmid_contigs.fasta	18387
all_plasmid_contigs.fasta	28674
all_plasmid_contigs.fasta	31266
all_plasmid_contigs.fasta	31752
all_plasmid_contigs.fasta	52407
all_plasmid_contigs.fasta	15714
all_plasmid_contigs.fasta	24624
all_plasmid_contigs.fasta	24462
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	27945
all_plasmid_contigs.fasta	28512
all_plasmid_contigs.fasta	29646
all_plasmid_contigs.fasta	30537
all_plasmid_contigs.fasta	30537
all_plasmid_contigs.fasta	30942
all_plasmid_contigs.fasta	18549
all_plasmid_contigs.fasta	30375
all_plasmid_contigs.fasta	30375
all_plasmid_contigs.fasta	30213
all_plasmid_contigs.fasta	30537
all_plasmid_contigs.fasta	39366
all_plasmid_contigs.fasta	54351
all_plasmid_contigs.fasta	28026
all_plasmid_contigs.fasta	15633
all_plasmid_contigs.fasta	21546
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	22761
all_plasmid_contigs.fasta	27864
all_plasmid_contigs.fasta	28269
all_plasmid_contigs.fasta	29646
all_plasmid_contigs.fasta	30537
all_plasmid_contigs.fasta	30537
all_plasmid_contigs.fasta	18549
all_plasmid_contigs.fasta	30375
all_plasmid_contigs.fasta	30375
all_plasmid_contigs.fasta	30213
all_plasmid_contigs.fasta	30375
all_plasmid_contigs.fasta	39285
all_plasmid_contigs.fasta	54189
all_plasmid_contigs.fasta	27540
all_plasmid_contigs.fasta	18144
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	29079
all_plasmid_contigs.fasta	29484
all_plasmid_contigs.fasta	27945
all_plasmid_contigs.fasta	26973
all_plasmid_contigs.fasta	30618
all_plasmid_contigs.fasta	31104
all_plasmid_contigs.fasta	30618
all_plasmid_contigs.fasta	30618
all_plasmid_contigs.fasta	30942
all_plasmid_contigs.fasta	31023
all_plasmid_contigs.fasta	21384
all_plasmid_contigs.fasta	21384
all_plasmid_contigs.fasta	31752
all_plasmid_contigs.fasta	30294
all_plasmid_contigs.fasta	54189
all_plasmid_contigs.fasta	9477
all_plasmid_contigs.fasta	17010
all_plasmid_contigs.fasta	18387
all_plasmid_contigs.fasta	24705
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	28755
all_plasmid_contigs.fasta	30294
all_plasmid_contigs.fasta	28674
all_plasmid_contigs.fasta	27378
all_plasmid_contigs.fasta	31104
all_plasmid_contigs.fasta	30537
all_plasmid_contigs.fasta	30618
all_plasmid_contigs.fasta	30132
all_plasmid_contigs.fasta	31185
all_plasmid_contigs.fasta	31266
all_plasmid_contigs.fasta	31023
all_plasmid_contigs.fasta	37098
all_plasmid_contigs.fasta	39042
all_plasmid_contigs.fasta	54108
all_plasmid_contigs.fasta	53298
all_plasmid_contigs.fasta	9477
all_plasmid_contigs.fasta	21141
all_plasmid_contigs.fasta	33048
all_plasmid_contigs.fasta	27297
all_plasmid_contigs.fasta	29646
all_plasmid_contigs.fasta	27378
all_plasmid_contigs.fasta	29808
all_plasmid_contigs.fasta	30618
all_plasmid_contigs.fasta	32319
all_plasmid_contigs.fasta	24948
all_plasmid_contigs.fasta	51354
all_plasmid_contigs.fasta	17091
all_plasmid_contigs.fasta	24705
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	25272
all_plasmid_contigs.fasta	30294
all_plasmid_contigs.fasta	27864
all_plasmid_contigs.fasta	31023
all_plasmid_contigs.fasta	61641
all_plasmid_contigs.fasta	31023
all_plasmid_contigs.fasta	30375
all_plasmid_contigs.fasta	31590
all_plasmid_contigs.fasta	37341
all_plasmid_contigs.fasta	39285
all_plasmid_contigs.fasta	54270
all_plasmid_contigs.fasta	53703
all_plasmid_contigs.fasta	17415
all_plasmid_contigs.fasta	26730
all_plasmid_contigs.fasta	27459
all_plasmid_contigs.fasta	28188
all_plasmid_contigs.fasta	29241
all_plasmid_contigs.fasta	28512
all_plasmid_contigs.fasta	28026
all_plasmid_contigs.fasta	30051
all_plasmid_contigs.fasta	29889
all_plasmid_contigs.fasta	30375
all_plasmid_contigs.fasta	30294
all_plasmid_contigs.fasta	30942
all_plasmid_contigs.fasta	37341
all_plasmid_contigs.fasta	54351
all_plasmid_contigs.fasta	8829
all_plasmid_contigs.fasta	8586
all_plasmid_contigs.fasta	16281
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	26001
all_plasmid_contigs.fasta	14580
all_plasmid_contigs.fasta	30456
all_plasmid_contigs.fasta	15147
all_plasmid_contigs.fasta	30537
all_plasmid_contigs.fasta	29889
all_plasmid_contigs.fasta	28107
all_plasmid_contigs.fasta	29322
all_plasmid_contigs.fasta	31185
all_plasmid_contigs.fasta	31023
all_plasmid_contigs.fasta	29079
all_plasmid_contigs.fasta	39609
all_plasmid_contigs.fasta	55323
all_plasmid_contigs.fasta	8748
all_plasmid_contigs.fasta	18144
all_plasmid_contigs.fasta	25272
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	26892
all_plasmid_contigs.fasta	29160
all_plasmid_contigs.fasta	29403
all_plasmid_contigs.fasta	27702
all_plasmid_contigs.fasta	27135
all_plasmid_contigs.fasta	31266
all_plasmid_contigs.fasta	61803
all_plasmid_contigs.fasta	30618
all_plasmid_contigs.fasta	30618
all_plasmid_contigs.fasta	30942
all_plasmid_contigs.fasta	31023
all_plasmid_contigs.fasta	21384
all_plasmid_contigs.fasta	21384
all_plasmid_contigs.fasta	23976
all_plasmid_contigs.fasta	30618
all_plasmid_contigs.fasta	54513
all_plasmid_contigs.fasta	17091
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	54270
all_plasmid_contigs.fasta	17415
all_plasmid_contigs.fasta	26730
all_plasmid_contigs.fasta	28593
all_plasmid_contigs.fasta	28188
all_plasmid_contigs.fasta	29241
all_plasmid_contigs.fasta	28512
all_plasmid_contigs.fasta	28026
all_plasmid_contigs.fasta	31752
all_plasmid_contigs.fasta	61317
all_plasmid_contigs.fasta	30294
all_plasmid_contigs.fasta	30942
all_plasmid_contigs.fasta	37341
all_plasmid_contigs.fasta	54351
all_plasmid_contigs.fasta	17496
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	32967
all_plasmid_contigs.fasta	19926
all_plasmid_contigs.fasta	29241
all_plasmid_contigs.fasta	28512
all_plasmid_contigs.fasta	31752
all_plasmid_contigs.fasta	91125
all_plasmid_contigs.fasta	30942
all_plasmid_contigs.fasta	37341
all_plasmid_contigs.fasta	54270
all_plasmid_contigs.fasta	8586
all_plasmid_contigs.fasta	16686
all_plasmid_contigs.fasta	23976
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	30051
all_plasmid_contigs.fasta	30294
all_plasmid_contigs.fasta	28998
all_plasmid_contigs.fasta	29403
all_plasmid_contigs.fasta	25596
all_plasmid_contigs.fasta	19521
all_plasmid_contigs.fasta	28512
all_plasmid_contigs.fasta	60507
all_plasmid_contigs.fasta	30699
all_plasmid_contigs.fasta	26487
all_plasmid_contigs.fasta	28431
all_plasmid_contigs.fasta	30294
all_plasmid_contigs.fasta	22680
all_plasmid_contigs.fasta	37341
all_plasmid_contigs.fasta	39447
all_plasmid_contigs.fasta	53865
all_plasmid_contigs.fasta	17496
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	30213
all_plasmid_contigs.fasta	17739
all_plasmid_contigs.fasta	15471
all_plasmid_contigs.fasta	28431
all_plasmid_contigs.fasta	28026
all_plasmid_contigs.fasta	92178
all_plasmid_contigs.fasta	31347
all_plasmid_contigs.fasta	37341
all_plasmid_contigs.fasta	54351
all_plasmid_contigs.fasta	17496
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	14580
all_plasmid_contigs.fasta	22356
all_plasmid_contigs.fasta	28512
all_plasmid_contigs.fasta	29160
all_plasmid_contigs.fasta	26082
all_plasmid_contigs.fasta	89100
all_plasmid_contigs.fasta	30942
all_plasmid_contigs.fasta	37422
all_plasmid_contigs.fasta	49977
all_plasmid_contigs.fasta	20007
all_plasmid_contigs.fasta	26001
all_plasmid_contigs.fasta	51111
all_plasmid_contigs.fasta	8586
all_plasmid_contigs.fasta	18306
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	28026
all_plasmid_contigs.fasta	27702
all_plasmid_contigs.fasta	30699
all_plasmid_contigs.fasta	112023
all_plasmid_contigs.fasta	25839
all_plasmid_contigs.fasta	52488
all_plasmid_contigs.fasta	21303
all_plasmid_contigs.fasta	18630
all_plasmid_contigs.fasta	28431
all_plasmid_contigs.fasta	27378
all_plasmid_contigs.fasta	26568
all_plasmid_contigs.fasta	32724
all_plasmid_contigs.fasta	56295
all_plasmid_contigs.fasta	20979
all_plasmid_contigs.fasta	28350
all_plasmid_contigs.fasta	27378
all_plasmid_contigs.fasta	20088
all_plasmid_contigs.fasta	32481
all_plasmid_contigs.fasta	56376
all_plasmid_contigs.fasta	17820
all_plasmid_contigs.fasta	25272
all_plasmid_contigs.fasta	27378
all_plasmid_contigs.fasta	31752
all_plasmid_contigs.fasta	22761
all_plasmid_contigs.fasta	57834
all_plasmid_contigs.fasta	9477
all_plasmid_contigs.fasta	21060
all_plasmid_contigs.fasta	23652
all_plasmid_contigs.fasta	27297
all_plasmid_contigs.fasta	17496
all_plasmid_contigs.fasta	13041
all_plasmid_contigs.fasta	57591
all_plasmid_contigs.fasta	22194
all_plasmid_contigs.fasta	24867
all_plasmid_contigs.fasta	27378
all_plasmid_contigs.fasta	17091
all_plasmid_contigs.fasta	42201
all_plasmid_contigs.fasta	35883
all_plasmid_contigs.fasta	58806
all_plasmid_contigs.fasta	22194
all_plasmid_contigs.fasta	23085
all_plasmid_contigs.fasta	27378
all_plasmid_contigs.fasta	17253
all_plasmid_contigs.fasta	42120
all_plasmid_contigs.fasta	35883
all_plasmid_contigs.fasta	57672
all_plasmid_contigs.fasta	22275
all_plasmid_contigs.fasta	23814
all_plasmid_contigs.fasta	27297
all_plasmid_contigs.fasta	18063
all_plasmid_contigs.fasta	42120
all_plasmid_contigs.fasta	35883
all_plasmid_contigs.fasta	58806
all_plasmid_contigs.fasta	22275
all_plasmid_contigs.fasta	24138
all_plasmid_contigs.fasta	27378
all_plasmid_contigs.fasta	17253
all_plasmid_contigs.fasta	42120
all_plasmid_contigs.fasta	35883
all_plasmid_contigs.fasta	57753
all_plasmid_contigs.fasta	22275
all_plasmid_contigs.fasta	23085
all_plasmid_contigs.fasta	27378
all_plasmid_contigs.fasta	16686
all_plasmid_contigs.fasta	42039
all_plasmid_contigs.fasta	35802
all_plasmid_contigs.fasta	58644
all_plasmid_contigs.fasta	37584
all_plasmid_contigs.fasta	64800
all_plasmid_contigs.fasta	27783
all_plasmid_contigs.fasta	27297
all_plasmid_contigs.fasta	31833
all_plasmid_contigs.fasta	30051
all_plasmid_contigs.fasta	17010
all_plasmid_contigs.fasta	56457
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	31671
all_plasmid_contigs.fasta	31590
all_plasmid_contigs.fasta	31104
all_plasmid_contigs.fasta	8991
all_plasmid_contigs.fasta	23085
all_plasmid_contigs.fasta	27459
all_plasmid_contigs.fasta	24948
all_plasmid_contigs.fasta	26163
all_plasmid_contigs.fasta	31023
all_plasmid_contigs.fasta	36612
all_plasmid_contigs.fasta	49815
all_plasmid_contigs.fasta	27297
all_plasmid_contigs.fasta	29889
all_plasmid_contigs.fasta	30780
all_plasmid_contigs.fasta	21141
all_plasmid_contigs.fasta	41796
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	26001
all_plasmid_contigs.fasta	37422
all_plasmid_contigs.fasta	58158
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	30699
all_plasmid_contigs.fasta	30618
all_plasmid_contigs.fasta	30375
all_plasmid_contigs.fasta	18063
all_plasmid_contigs.fasta	27783
all_plasmid_contigs.fasta	25272
all_plasmid_contigs.fasta	29160
all_plasmid_contigs.fasta	30294
all_plasmid_contigs.fasta	27540
all_plasmid_contigs.fasta	29646
all_plasmid_contigs.fasta	23895
all_plasmid_contigs.fasta	54513
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	15066
all_plasmid_contigs.fasta	30780
all_plasmid_contigs.fasta	31266
all_plasmid_contigs.fasta	30618
all_plasmid_contigs.fasta	31023
all_plasmid_contigs.fasta	21546
all_plasmid_contigs.fasta	31185
all_plasmid_contigs.fasta	18225
all_plasmid_contigs.fasta	25272
all_plasmid_contigs.fasta	29160
all_plasmid_contigs.fasta	29727
all_plasmid_contigs.fasta	27459
all_plasmid_contigs.fasta	30375
all_plasmid_contigs.fasta	30375
all_plasmid_contigs.fasta	23976
all_plasmid_contigs.fasta	54513
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	30456
all_plasmid_contigs.fasta	28107
all_plasmid_contigs.fasta	16038
all_plasmid_contigs.fasta	29970
all_plasmid_contigs.fasta	17658
all_plasmid_contigs.fasta	31023
all_plasmid_contigs.fasta	8829
all_plasmid_contigs.fasta	20898
all_plasmid_contigs.fasta	24462
all_plasmid_contigs.fasta	24138
all_plasmid_contigs.fasta	30132
all_plasmid_contigs.fasta	31266
all_plasmid_contigs.fasta	30132
all_plasmid_contigs.fasta	31185
all_plasmid_contigs.fasta	38313
all_plasmid_contigs.fasta	54513
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	30537
all_plasmid_contigs.fasta	30537
all_plasmid_contigs.fasta	30618
all_plasmid_contigs.fasta	29970
all_plasmid_contigs.fasta	31023
all_plasmid_contigs.fasta	8910
all_plasmid_contigs.fasta	20817
all_plasmid_contigs.fasta	24462
all_plasmid_contigs.fasta	30132
all_plasmid_contigs.fasta	29889
all_plasmid_contigs.fasta	29241
all_plasmid_contigs.fasta	39528
all_plasmid_contigs.fasta	5265
all_plasmid_contigs.fasta	55404
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	30699
all_plasmid_contigs.fasta	30456
all_plasmid_contigs.fasta	31104
all_plasmid_contigs.fasta	30375
all_plasmid_contigs.fasta	31185
all_plasmid_contigs.fasta	30537
all_plasmid_contigs.fasta	9477
all_plasmid_contigs.fasta	18387
all_plasmid_contigs.fasta	25272
all_plasmid_contigs.fasta	28998
all_plasmid_contigs.fasta	28107
all_plasmid_contigs.fasta	29727
all_plasmid_contigs.fasta	26487
all_plasmid_contigs.fasta	25839
all_plasmid_contigs.fasta	30699
all_plasmid_contigs.fasta	54270
all_plasmid_contigs.fasta	28998
all_plasmid_contigs.fasta	30537
all_plasmid_contigs.fasta	30618
all_plasmid_contigs.fasta	31185
all_plasmid_contigs.fasta	31266
all_plasmid_contigs.fasta	31023
all_plasmid_contigs.fasta	17091
all_plasmid_contigs.fasta	19035
all_plasmid_contigs.fasta	24705
all_plasmid_contigs.fasta	30294
all_plasmid_contigs.fasta	28917
all_plasmid_contigs.fasta	27702
all_plasmid_contigs.fasta	37341
all_plasmid_contigs.fasta	39285
all_plasmid_contigs.fasta	54270
all_plasmid_contigs.fasta	53784
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	30699
all_plasmid_contigs.fasta	30456
all_plasmid_contigs.fasta	30699
all_plasmid_contigs.fasta	29727
all_plasmid_contigs.fasta	30780
all_plasmid_contigs.fasta	30861
all_plasmid_contigs.fasta	8748
all_plasmid_contigs.fasta	18306
all_plasmid_contigs.fasta	25191
all_plasmid_contigs.fasta	28917
all_plasmid_contigs.fasta	28674
all_plasmid_contigs.fasta	29646
all_plasmid_contigs.fasta	27783
all_plasmid_contigs.fasta	25839
all_plasmid_contigs.fasta	54351
all_plasmid_contigs.fasta	21384
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	11583
all_plasmid_contigs.fasta	30213
all_plasmid_contigs.fasta	30618
all_plasmid_contigs.fasta	21384
all_plasmid_contigs.fasta	18144
all_plasmid_contigs.fasta	25272
all_plasmid_contigs.fasta	25515
all_plasmid_contigs.fasta	29160
all_plasmid_contigs.fasta	30132
all_plasmid_contigs.fasta	28188
all_plasmid_contigs.fasta	27135
all_plasmid_contigs.fasta	23976
all_plasmid_contigs.fasta	30618
all_plasmid_contigs.fasta	54513
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	12798
all_plasmid_contigs.fasta	30780
all_plasmid_contigs.fasta	31023
all_plasmid_contigs.fasta	12393
all_plasmid_contigs.fasta	17091
all_plasmid_contigs.fasta	30375
all_plasmid_contigs.fasta	30294
all_plasmid_contigs.fasta	28917
all_plasmid_contigs.fasta	37341
all_plasmid_contigs.fasta	54270
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	47628
all_plasmid_contigs.fasta	31023
all_plasmid_contigs.fasta	31023
all_plasmid_contigs.fasta	31347
all_plasmid_contigs.fasta	17496
all_plasmid_contigs.fasta	24705
all_plasmid_contigs.fasta	30294
all_plasmid_contigs.fasta	30780
all_plasmid_contigs.fasta	29241
all_plasmid_contigs.fasta	15309
all_plasmid_contigs.fasta	28512
all_plasmid_contigs.fasta	37422
all_plasmid_contigs.fasta	54432
all_plasmid_contigs.fasta	18387
all_plasmid_contigs.fasta	26811
all_plasmid_contigs.fasta	53055
all_plasmid_contigs.fasta	26892
all_plasmid_contigs.fasta	31104
all_plasmid_contigs.fasta	36531
all_plasmid_contigs.fasta	21465
all_plasmid_contigs.fasta	23490
all_plasmid_contigs.fasta	36126
all_plasmid_contigs.fasta	25515
all_plasmid_contigs.fasta	61479
all_plasmid_contigs.fasta	54432
all_plasmid_contigs.fasta	26973
all_plasmid_contigs.fasta	27864
all_plasmid_contigs.fasta	13527
all_plasmid_contigs.fasta	19440
all_plasmid_contigs.fasta	28269
all_plasmid_contigs.fasta	17334
all_plasmid_contigs.fasta	16119
all_plasmid_contigs.fasta	23328
all_plasmid_contigs.fasta	14094
all_plasmid_contigs.fasta	11097
all_plasmid_contigs.fasta	13446
all_plasmid_contigs.fasta	12798
all_plasmid_contigs.fasta	10368
all_plasmid_contigs.fasta	10287
all_plasmid_contigs.fasta	47790
all_plasmid_contigs.fasta	26973
all_plasmid_contigs.fasta	10854
all_plasmid_contigs.fasta	24705
all_plasmid_contigs.fasta	10287
all_plasmid_contigs.fasta	15957
all_plasmid_contigs.fasta	15309
all_plasmid_contigs.fasta	22923
all_plasmid_contigs.fasta	12798
all_plasmid_contigs.fasta	12393
all_plasmid_contigs.fasta	10530
all_plasmid_contigs.fasta	54189
all_plasmid_contigs.fasta	26973
all_plasmid_contigs.fasta	27135
all_plasmid_contigs.fasta	14418
all_plasmid_contigs.fasta	18387
all_plasmid_contigs.fasta	42039
all_plasmid_contigs.fasta	17982
all_plasmid_contigs.fasta	11097
all_plasmid_contigs.fasta	20250
all_plasmid_contigs.fasta	20736
all_plasmid_contigs.fasta	28188
all_plasmid_contigs.fasta	54432
all_plasmid_contigs.fasta	26973
all_plasmid_contigs.fasta	12231
all_plasmid_contigs.fasta	11826
all_plasmid_contigs.fasta	17334
all_plasmid_contigs.fasta	20655
all_plasmid_contigs.fasta	10935
all_plasmid_contigs.fasta	20331
all_plasmid_contigs.fasta	18873
all_plasmid_contigs.fasta	12474
all_plasmid_contigs.fasta	54513
all_plasmid_contigs.fasta	26892
all_plasmid_contigs.fasta	14661
all_plasmid_contigs.fasta	17172
all_plasmid_contigs.fasta	10206
all_plasmid_contigs.fasta	21384
all_plasmid_contigs.fasta	19278
all_plasmid_contigs.fasta	20169
all_plasmid_contigs.fasta	47871
all_plasmid_contigs.fasta	11907
all_plasmid_contigs.fasta	20250
all_plasmid_contigs.fasta	26892
all_plasmid_contigs.fasta	28026
all_plasmid_contigs.fasta	12474
all_plasmid_contigs.fasta	17901
all_plasmid_contigs.fasta	16281
all_plasmid_contigs.fasta	16038
all_plasmid_contigs.fasta	29808
all_plasmid_contigs.fasta	16848
all_plasmid_contigs.fasta	12798
all_plasmid_contigs.fasta	10449
all_plasmid_contigs.fasta	47790
all_plasmid_contigs.fasta	26892
all_plasmid_contigs.fasta	28107
all_plasmid_contigs.fasta	14094
all_plasmid_contigs.fasta	21951
all_plasmid_contigs.fasta	20331
all_plasmid_contigs.fasta	10206
all_plasmid_contigs.fasta	31104
all_plasmid_contigs.fasta	28107
all_plasmid_contigs.fasta	54756
all_plasmid_contigs.fasta	7290
all_plasmid_contigs.fasta	11664
all_plasmid_contigs.fasta	26892
all_plasmid_contigs.fasta	36693
all_plasmid_contigs.fasta	10287
all_plasmid_contigs.fasta	7209
all_plasmid_contigs.fasta	6156
all_plasmid_contigs.fasta	23490
all_plasmid_contigs.fasta	16848
all_plasmid_contigs.fasta	28188
all_plasmid_contigs.fasta	54675
all_plasmid_contigs.fasta	59373
plasmid_clusters_all_seqs.fasta	8400
plasmid_clusters_all_seqs.fasta	6800
plasmid_clusters_all_seqs.fasta	24240
plasmid_clusters_all_seqs.fasta	59360
plasmid_clusters_all_seqs.fasta	8400
plasmid_clusters_all_seqs.fasta	30160
plasmid_clusters_all_seqs.fasta	29040
plasmid_clusters_all_seqs.fasta	7120
plasmid_clusters_all_seqs.fasta	23360
plasmid_clusters_all_seqs.fasta	26800
plasmid_clusters_all_seqs.fasta	20000
plasmid_clusters_all_seqs.fasta	29040
plasmid_clusters_all_seqs.fasta	29120
plasmid_clusters_all_seqs.fasta	28960
plasmid_clusters_all_seqs.fasta	28880
plasmid_clusters_all_seqs.fasta	27600
plasmid_clusters_all_seqs.fasta	22960
plasmid_clusters_all_seqs.fasta	29200
plasmid_clusters_all_seqs.fasta	29040
plasmid_clusters_all_seqs.fasta	29040
plasmid_clusters_all_seqs.fasta	24400
plasmid_clusters_all_seqs.fasta	30960
plasmid_clusters_all_seqs.fasta	29360
plasmid_clusters_all_seqs.fasta	29440
plasmid_clusters_all_seqs.fasta	28960
plasmid_clusters_all_seqs.fasta	28880
plasmid_clusters_all_seqs.fasta	28720
plasmid_clusters_all_seqs.fasta	28800
plasmid_clusters_all_seqs.fasta	28400
plasmid_clusters_all_seqs.fasta	28880
plasmid_clusters_all_seqs.fasta	28880
plasmid_clusters_all_seqs.fasta	28800
plasmid_clusters_all_seqs.fasta	28240
plasmid_clusters_all_seqs.fasta	28880
plasmid_clusters_all_seqs.fasta	29040
plasmid_clusters_all_seqs.fasta	28720
plasmid_clusters_all_seqs.fasta	28880
plasmid_clusters_all_seqs.fasta	28880
plasmid_clusters_all_seqs.fasta	29120
plasmid_clusters_all_seqs.fasta	29760
plasmid_clusters_all_seqs.fasta	29760
plasmid_clusters_all_seqs.fasta	15920
plasmid_clusters_all_seqs.fasta	28880
plasmid_clusters_all_seqs.fasta	28880
plasmid_clusters_all_seqs.fasta	30160
plasmid_clusters_all_seqs.fasta	27680
plasmid_clusters_all_seqs.fasta	28880
plasmid_clusters_all_seqs.fasta	29040
plasmid_clusters_all_seqs.fasta	20000
plasmid_clusters_all_seqs.fasta	15840
plasmid_clusters_all_seqs.fasta	14400
plasmid_clusters_all_seqs.fasta	5120
plasmid_clusters_all_seqs.fasta	5120
plasmid_clusters_all_seqs.fasta	27760
plasmid_clusters_all_seqs.fasta	27680
plasmid_clusters_all_seqs.fasta	27280
plasmid_clusters_all_seqs.fasta	18960
plasmid_clusters_all_seqs.fasta	18800
plasmid_clusters_all_seqs.fasta	9360
plasmid_clusters_all_seqs.fasta	8640
plasmid_clusters_all_seqs.fasta	8640
plasmid_clusters_all_seqs.fasta	28880
plasmid_clusters_all_seqs.fasta	21280
plasmid_clusters_all_seqs.fasta	17040
plasmid_clusters_all_seqs.fasta	16800
plasmid_clusters_all_seqs.fasta	16960
plasmid_clusters_all_seqs.fasta	16800
plasmid_clusters_all_seqs.fasta	17040
plasmid_clusters_all_seqs.fasta	13360
plasmid_clusters_all_seqs.fasta	17040
plasmid_clusters_all_seqs.fasta	12320
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	17920
plasmid_clusters_all_seqs.fasta	17600
plasmid_clusters_all_seqs.fasta	17920
plasmid_clusters_all_seqs.fasta	17920
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	30240
plasmid_clusters_all_seqs.fasta	30240
plasmid_clusters_all_seqs.fasta	29840
plasmid_clusters_all_seqs.fasta	30560
plasmid_clusters_all_seqs.fasta	30560
plasmid_clusters_all_seqs.fasta	30640
plasmid_clusters_all_seqs.fasta	5120
plasmid_clusters_all_seqs.fasta	8480
plasmid_clusters_all_seqs.fasta	5280
plasmid_clusters_all_seqs.fasta	5760
plasmid_clusters_all_seqs.fasta	30640
plasmid_clusters_all_seqs.fasta	30640
plasmid_clusters_all_seqs.fasta	21120
plasmid_clusters_all_seqs.fasta	21120
plasmid_clusters_all_seqs.fasta	21120
plasmid_clusters_all_seqs.fasta	21120
plasmid_clusters_all_seqs.fasta	21120
plasmid_clusters_all_seqs.fasta	7440
plasmid_clusters_all_seqs.fasta	7360
plasmid_clusters_all_seqs.fasta	7680
plasmid_clusters_all_seqs.fasta	31360
plasmid_clusters_all_seqs.fasta	26480
plasmid_clusters_all_seqs.fasta	29920
plasmid_clusters_all_seqs.fasta	29760
plasmid_clusters_all_seqs.fasta	29680
plasmid_clusters_all_seqs.fasta	28880
plasmid_clusters_all_seqs.fasta	29920
plasmid_clusters_all_seqs.fasta	29920
